"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12937","test_customer_editnamesuccess","Tests.test_items","Fri Mar 20 21:13:37 CST 2026","passed","Fri Mar 20 21:13:50 CST 2026","TestCustomerPage","test_customer","",""
"","19361","test_menu_selectsuccess1","Tests.test_system","Sat Mar 21 06:53:32 CST 2026","passed","Sat Mar 21 06:53:51 CST 2026","TestSMenuPage","test_menu","",""
"","15106","test_materialControlSupplyDefinition_selectsuccess2","Tests.test_material","Sat Mar 21 04:44:00 CST 2026","passed","Sat Mar 21 04:44:15 CST 2026","TestSMaterialControlSupplyDefinitionPage","test_materialControlSupplyDefinition","",""
"","30782","test_inTransitInventory_delsuccess3","Tests.test_material","Sat Mar 21 04:02:00 CST 2026","passed","Sat Mar 21 04:02:31 CST 2026","TestItemPage","test_inTransitInventory","",""
"","29800","test_personal_exit1","Tests.test_items","Sat Mar 21 02:11:34 CST 2026","passed","Sat Mar 21 02:12:04 CST 2026","TestPersonalPage","test_personal","",""
"","15489","test_resourcegroup_ctrlC","Tests.test_items","Fri Mar 20 22:10:07 CST 2026","passed","Fri Mar 20 22:10:23 CST 2026","TestResourceGroupPage","test_resourcegroup","",""
"","26883","test_materialInventory_selectnodatasuccess","Tests.test_material","Sat Mar 21 04:10:39 CST 2026","passed","Sat Mar 21 04:11:06 CST 2026","TestItemPage","test_materialInventory","",""
"","17671","test_sched_mostendtime","Tests.test_items","Sat Mar 21 00:22:04 CST 2026","passed","Sat Mar 21 00:22:22 CST 2026","TestSchedPage","test_sched","",""
"","13541","test_relateddetails_select5","Tests.test_items","Sat Mar 21 00:41:28 CST 2026","passed","Sat Mar 21 00:41:42 CST 2026","TestWorkTasksPage","test_worktasks","",""
"","9846","test_coverage_ctrlC","Tests.test_items","Fri Mar 20 22:54:50 CST 2026","passed","Fri Mar 20 22:55:00 CST 2026","TestCoveragePage","test_coverage","",""
"","4691","test_shift_shift","Tests.test_items","Fri Mar 20 22:46:52 CST 2026","passed","Fri Mar 20 22:46:56 CST 2026","TestShiftPage","test_shift","",""
"","14163","test_materialVendorQuota_clear","Tests.test_material","Sat Mar 21 03:08:14 CST 2026","passed","Sat Mar 21 03:08:28 CST 2026","TestItemPage","test_materialVendorQuota","",""
"","5973","test_tablesetting_hiddenrow2","Tests.test_items","Sat Mar 21 02:13:51 CST 2026","passed","Sat Mar 21 02:13:57 CST 2026","TestTableSettingPage","test_tablesetting","",""
"","7194","test_material_MRPRequirementPlanning_export","Tests.test_material","Sat Mar 21 05:09:05 CST 2026","passed","Sat Mar 21 05:09:13 CST 2026","TestSPlanDataPage","test_materialMRPandList","",""
"","20023","test_setting_statistics_success8","Tests.test_items","Sat Mar 21 01:48:31 CST 2026","passed","Sat Mar 21 01:48:51 CST 2026","TestSettingPage","test_setting","",""
"","267171","test_item_addall","Tests.test_items","Fri Mar 20 21:25:57 CST 2026","passed","Fri Mar 20 21:30:24 CST 2026","TestItemPage","test_item","",""
"","7886","test_resourcechart_picture","Tests.test_items","Sat Mar 21 01:17:16 CST 2026","passed","Sat Mar 21 01:17:24 CST 2026","TestChartPage","test_chart","",""
"","32690","test_changeR_addweeksuccess","Tests.test_items","Fri Mar 20 23:16:36 CST 2026","passed","Fri Mar 20 23:17:08 CST 2026","TestChangeRPage","test_changeR","",""
"","38124","test_user_t1","Tests.test_system","Sat Mar 21 06:04:38 CST 2026","passed","Sat Mar 21 06:05:16 CST 2026","TestUserRolePage","test_userRole","",""
"","29370","test_qtProgrammeMan_delsuccessall","Tests.test_material","Sat Mar 21 03:52:36 CST 2026","passed","Sat Mar 21 03:53:05 CST 2026","TestItemPage","test_procurementPO","",""
"","6674","test_materialVendorQuota_ctrlM","Tests.test_material","Sat Mar 21 03:08:41 CST 2026","passed","Sat Mar 21 03:08:48 CST 2026","TestItemPage","test_materialVendorQuota","",""
"","22446","test_coverage_textverify","Tests.test_items","Fri Mar 20 22:49:57 CST 2026","passed","Fri Mar 20 22:50:20 CST 2026","TestCoveragePage","test_coverage","",""
"","65683","test_order_adjustinventory","Tests.test_items","Sat Mar 21 00:00:21 CST 2026","passed","Sat Mar 21 00:01:27 CST 2026","TestOrderPage","test_order","",""
"","14415","test_materialVendorQuota_ctrlC","Tests.test_material","Sat Mar 21 03:09:15 CST 2026","passed","Sat Mar 21 03:09:29 CST 2026","TestItemPage","test_materialVendorQuota","",""
"","1228956","test_process_textverify","Tests.test_items","Fri Mar 20 22:13:19 CST 2026","passed","Fri Mar 20 22:33:48 CST 2026","TestProcessPage","test_process","",""
"","4463","test_materialsubstitution_ctrlIrepeat","Tests.test_material","Sat Mar 21 02:53:45 CST 2026","passed","Sat Mar 21 02:53:50 CST 2026","TestSMaterialSubstitutionPage","test_materialSubstitution","",""
"","20842","test_language_updatesuccess2","Tests.test_system","Sat Mar 21 07:25:02 CST 2026","passed","Sat Mar 21 07:25:23 CST 2026","TestSLanguagePage","test_language","",""
"","13339","test_materialShift_select4","Tests.test_material","Sat Mar 21 03:19:53 CST 2026","passed","Sat Mar 21 03:20:07 CST 2026","TestItemPage","test_materialShift","",""
"","13880","test_master_addcodefail","Tests.test_items","Sat Mar 21 00:02:10 CST 2026","passed","Sat Mar 21 00:02:24 CST 2026","TestMasterPage","test_master","",""
"","23556","test_setting_addtable2","Tests.test_items","Sat Mar 21 01:33:58 CST 2026","passed","Sat Mar 21 01:34:22 CST 2026","TestSettingPage","test_setting","",""
"","6103","test_interfaceconfiguration_addfail1","Tests.test_system","Sat Mar 21 07:52:38 CST 2026","passed","Sat Mar 21 07:52:44 CST 2026","TestSInterfaceConfigurationPage","test_interfaceconfiguration","",""
"","6668","test_coverage_ctrlM","Tests.test_items","Fri Mar 20 22:54:07 CST 2026","passed","Fri Mar 20 22:54:13 CST 2026","TestCoveragePage","test_coverage","",""
"","7998","test_materialcalendar_restart","Tests.test_material","Sat Mar 21 03:25:13 CST 2026","passed","Sat Mar 21 03:25:21 CST 2026","TestMaterialCalendarPage","test_materialcalendar","",""
"","4579","test_materialcalendar_shift","Tests.test_material","Sat Mar 21 03:28:43 CST 2026","passed","Sat Mar 21 03:28:47 CST 2026","TestMaterialCalendarPage","test_materialcalendar","",""
"","7775","test_dailyPlan_click","Tests.test_items","Sat Mar 21 00:45:24 CST 2026","passed","Sat Mar 21 00:45:32 CST 2026","TestPlanDataPage","test_plandata","",""
"","21308","test_setting_addsuccess1","Tests.test_items","Sat Mar 21 01:34:38 CST 2026","passed","Sat Mar 21 01:35:00 CST 2026","TestSettingPage","test_setting","",""
"","18121","test_user_roledel1","Tests.test_system","Sat Mar 21 06:10:24 CST 2026","passed","Sat Mar 21 06:10:42 CST 2026","TestUserRolePage","test_userRole","",""
"","7516","test_tablesetting_switchOrderChart1","Tests.test_items","Sat Mar 21 02:14:37 CST 2026","passed","Sat Mar 21 02:14:45 CST 2026","TestTableSettingPage","test_tablesetting","",""
"","4679","test_inTransitInventory_shift","Tests.test_material","Sat Mar 21 04:01:49 CST 2026","passed","Sat Mar 21 04:01:54 CST 2026","TestItemPage","test_inTransitInventory","",""
"","13801","test_calendar_addfail","Tests.test_items","Fri Mar 20 22:56:05 CST 2026","passed","Fri Mar 20 22:56:19 CST 2026","TestCalendarPage","test_calendar","",""
"","15687","test_setting_display","Tests.test_items","Sat Mar 21 01:35:21 CST 2026","passed","Sat Mar 21 01:35:37 CST 2026","TestSettingPage","test_setting","",""
"","31068","test_button_updatesuccess2","Tests.test_system","Sat Mar 21 07:31:10 CST 2026","passed","Sat Mar 21 07:31:41 CST 2026","TestSButtonPage","test_button","",""
"","10384","test_function_nocollect","Tests.test_items","Sat Mar 21 02:03:05 CST 2026","passed","Sat Mar 21 02:03:15 CST 2026","TestFunctionPage","test_function","",""
"","9077","test_materialsched_addcommandsuccess","Tests.test_material","Sat Mar 21 04:49:39 CST 2026","passed","Sat Mar 21 04:49:48 CST 2026","TestMaterialSchedPage","test_materialSched","",""
"","25933","test_home_add_all_success","Tests.test_system","Sat Mar 21 05:11:13 CST 2026","passed","Sat Mar 21 05:11:38 CST 2026","TestHomePage","test_home","",""
"","6836","test_affairs_process_addfail3","Tests.test_system","Sat Mar 21 05:28:28 CST 2026","passed","Sat Mar 21 05:28:35 CST 2026","TestAffairsPage","test_affairs","",""
"","7665","test_orderchart_button2","Tests.test_items","Sat Mar 21 01:21:17 CST 2026","passed","Sat Mar 21 01:21:25 CST 2026","TestChartPage","test_chart","",""
"","67976","test_spec_spec9","Tests.test_items","Fri Mar 20 21:09:02 CST 2026","passed","Fri Mar 20 21:10:10 CST 2026","TestSpecPage","test_spec1","",""
"","14945","test_master_delsuccessserial1","Tests.test_items","Sat Mar 21 00:05:18 CST 2026","passed","Sat Mar 21 00:05:33 CST 2026","TestMasterPage","test_master","",""
"","17283","test_environment_plan_input2","Tests.test_system","Sat Mar 21 05:22:47 CST 2026","passed","Sat Mar 21 05:23:04 CST 2026","TestEnvironmentPage","test_environment","",""
"","22475","test_item_selectcodesuccess","Tests.test_items","Fri Mar 20 21:23:35 CST 2026","passed","Fri Mar 20 21:23:58 CST 2026","TestItemPage","test_item","",""
"","18642","test_sched_add_resourcesuccess","Tests.test_items","Sat Mar 21 00:19:41 CST 2026","passed","Sat Mar 21 00:20:00 CST 2026","TestSchedPage","test_sched","",""
"","13048","test_material_orderdimension_select5","Tests.test_material","Sat Mar 21 05:00:47 CST 2026","passed","Sat Mar 21 05:01:00 CST 2026","TestSPlanDataPage","test_materialPlanData","",""
"","12763","test_materialVendors_select3","Tests.test_material","Sat Mar 21 03:00:43 CST 2026","passed","Sat Mar 21 03:00:56 CST 2026","TestItemPage","test_materialVendors","",""
"","9667","test_materialDelArea_addsuccess","Tests.test_material","Sat Mar 21 03:10:24 CST 2026","passed","Sat Mar 21 03:10:34 CST 2026","TestItemPage","test_materialDelArea","",""
"","10664","test_coverage_timesequence3","Tests.test_items","Fri Mar 20 22:49:08 CST 2026","passed","Fri Mar 20 22:49:18 CST 2026","TestCoveragePage","test_coverage","",""
"","20956","test_setting_select_selsuccess","Tests.test_items","Sat Mar 21 01:41:39 CST 2026","passed","Sat Mar 21 01:42:00 CST 2026","TestSettingPage","test_setting","",""
"","14426","test_sched_resourceconstraints2","Tests.test_items","Sat Mar 21 00:19:02 CST 2026","passed","Sat Mar 21 00:19:16 CST 2026","TestSchedPage","test_sched","",""
"","16942","test_interfaceexecution_select3","Tests.test_system","Sat Mar 21 07:57:55 CST 2026","passed","Sat Mar 21 07:58:12 CST 2026","TestsInterfaceExecutionPage","test_interfaceexecution","",""
"","10617","test_database_editfieldreport","Tests.test_system","Sat Mar 21 07:38:34 CST 2026","passed","Sat Mar 21 07:38:45 CST 2026","TestSDateBasePage","test_database","",""
"","64461","test_changespec_changespec7","Tests.test_items","Fri Mar 20 23:39:16 CST 2026","passed","Fri Mar 20 23:40:20 CST 2026","TestChangeSpecPage","test_changespec","",""
"","13437","test_spec_select3","Tests.test_items","Fri Mar 20 20:58:27 CST 2026","passed","Fri Mar 20 20:58:40 CST 2026","TestSpecPage","test_spec1","",""
"","11660","test_planUnit_addtest1","Tests.test_system","Sat Mar 21 05:47:24 CST 2026","passed","Sat Mar 21 05:47:35 CST 2026","TestPlanUnitPage","test_planUnit","",""
"","12775","test_qtProgrammeMan_select4","Tests.test_material","Sat Mar 21 03:50:37 CST 2026","passed","Sat Mar 21 03:50:49 CST 2026","TestItemPage","test_procurementPO","",""
"","57640","test_MaterialCTB_add_success","Tests.test_material","Sat Mar 21 02:33:02 CST 2026","passed","Sat Mar 21 02:33:59 CST 2026","TestItemPage","test_MaterialCTB","",""
"","9638","test_calendar_addnum","Tests.test_items","Fri Mar 20 22:56:58 CST 2026","passed","Fri Mar 20 22:57:07 CST 2026","TestCalendarPage","test_calendar","",""
"","20397","test_systemSettings_logo5","Tests.test_system","Sat Mar 21 06:44:32 CST 2026","passed","Sat Mar 21 06:44:53 CST 2026","TestSystemSettingsPage","test_systemSettings","",""
"","5309","test_materialVendors_delcancel","Tests.test_material","Sat Mar 21 02:57:37 CST 2026","passed","Sat Mar 21 02:57:43 CST 2026","TestItemPage","test_materialVendors","",""
"","8073","test_itemgroup_ctrlI","Tests.test_items","Fri Mar 20 21:44:05 CST 2026","passed","Fri Mar 20 21:44:13 CST 2026","TestItemGroupPage","test_itemgroup","",""
"","7800","test_coverage_refreshsuccess","Tests.test_items","Fri Mar 20 22:52:00 CST 2026","passed","Fri Mar 20 22:52:08 CST 2026","TestCoveragePage","test_coverage","",""
"","10484","test_materialControlSupplyDefinition_updaterepeat","Tests.test_material","Sat Mar 21 04:43:10 CST 2026","passed","Sat Mar 21 04:43:21 CST 2026","TestSMaterialControlSupplyDefinitionPage","test_materialControlSupplyDefinition","",""
"","7206","test_personal_switchcolor2","Tests.test_items","Sat Mar 21 02:04:55 CST 2026","passed","Sat Mar 21 02:05:02 CST 2026","TestPersonalPage","test_personal","",""
"","59259","test_changespec_delsuccesslayout","Tests.test_items","Fri Mar 20 23:32:41 CST 2026","passed","Fri Mar 20 23:33:40 CST 2026","TestChangeSpecPage","test_changespec","",""
"","5193","test_button_addfail2","Tests.test_system","Sat Mar 21 07:30:23 CST 2026","passed","Sat Mar 21 07:30:28 CST 2026","TestSButtonPage","test_button","",""
"","12467","test_changespec_select5","Tests.test_items","Fri Mar 20 23:30:57 CST 2026","passed","Fri Mar 20 23:31:09 CST 2026","TestChangeSpecPage","test_changespec","",""
"","6052","test_language_addfail3","Tests.test_system","Sat Mar 21 07:24:01 CST 2026","passed","Sat Mar 21 07:24:07 CST 2026","TestSLanguagePage","test_language","",""
"","9800","test_affairs_process_nextsuccess1","Tests.test_system","Sat Mar 21 05:30:51 CST 2026","passed","Sat Mar 21 05:31:00 CST 2026","TestAffairsPage","test_affairs","",""
"","8712","test_itemgroup_addrepeat","Tests.test_items","Fri Mar 20 21:35:50 CST 2026","passed","Fri Mar 20 21:35:59 CST 2026","TestItemGroupPage","test_itemgroup","",""
"","66277","test_changespec_changespec3","Tests.test_items","Fri Mar 20 23:34:55 CST 2026","passed","Fri Mar 20 23:36:01 CST 2026","TestChangeSpecPage","test_changespec","",""
"","11058","test_sched_rule3","Tests.test_items","Sat Mar 21 00:15:48 CST 2026","passed","Sat Mar 21 00:15:59 CST 2026","TestSchedPage","test_sched","",""
"","20357","test_changeI_editcodesuccess","Tests.test_items","Fri Mar 20 23:08:14 CST 2026","passed","Fri Mar 20 23:08:34 CST 2026","TestChangeIPage","test_changeI","",""
"","10128","test_previewPlan_select3","Tests.test_items","Sat Mar 21 01:02:59 CST 2026","broken","Sat Mar 21 01:03:09 CST 2026","TestPreviewPlanPage","test_previewplan","",""
"","10844","test_unit_ctrlI","Tests.test_system","Sat Mar 21 05:51:14 CST 2026","passed","Sat Mar 21 05:51:25 CST 2026","TestPlanUnitPage","test_planUnit","",""
"","4820","test_synchronize_all_numsel","Tests.test_system","Sat Mar 21 06:18:03 CST 2026","passed","Sat Mar 21 06:18:08 CST 2026","TestSynchronizePage","test_synchronize","",""
"","15570","test_master_addserialfail","Tests.test_items","Sat Mar 21 00:02:24 CST 2026","passed","Sat Mar 21 00:02:39 CST 2026","TestMasterPage","test_master","",""
"","9576","test_button_addsuccess1","Tests.test_system","Sat Mar 21 07:31:01 CST 2026","passed","Sat Mar 21 07:31:10 CST 2026","TestSButtonPage","test_button","",""
"","12686","test_materialDelArea_delsuccess2","Tests.test_material","Sat Mar 21 03:11:36 CST 2026","passed","Sat Mar 21 03:11:48 CST 2026","TestItemPage","test_materialDelArea","",""
"","8347","test_affairs_template_selectdesc","Tests.test_system","Sat Mar 21 05:27:04 CST 2026","passed","Sat Mar 21 05:27:12 CST 2026","TestAffairsPage","test_affairs","",""
"","10161","test_production_select3","Tests.test_items","Sat Mar 21 01:12:45 CST 2026","broken","Sat Mar 21 01:12:55 CST 2026","TestProductionPage","test_production","",""
"","7934","test_materialsched_addrepeat","Tests.test_material","Sat Mar 21 04:48:52 CST 2026","passed","Sat Mar 21 04:49:00 CST 2026","TestMaterialSchedPage","test_materialSched","",""
"","9342","test_user_lock3","Tests.test_system","Sat Mar 21 06:09:02 CST 2026","passed","Sat Mar 21 06:09:11 CST 2026","TestUserRolePage","test_userRole","",""
"","7447","test_tablesetting_switchOrderChart2","Tests.test_items","Sat Mar 21 02:14:45 CST 2026","passed","Sat Mar 21 02:14:52 CST 2026","TestTableSettingPage","test_tablesetting","",""
"","10713","test_calendar_ctrls","Tests.test_items","Fri Mar 20 23:02:39 CST 2026","passed","Fri Mar 20 23:02:49 CST 2026","TestCalendarPage","test_calendar","",""
"","28303","test_calendar_shiftdel","Tests.test_items","Fri Mar 20 23:01:50 CST 2026","passed","Fri Mar 20 23:02:18 CST 2026","TestCalendarPage","test_calendar","",""
"","6617","test_materialVendors_ctrlM","Tests.test_material","Sat Mar 21 03:01:50 CST 2026","passed","Sat Mar 21 03:01:56 CST 2026","TestItemPage","test_materialVendors","",""
"","21456","test_systemSettings_trademark1","Tests.test_system","Sat Mar 21 06:42:49 CST 2026","passed","Sat Mar 21 06:43:10 CST 2026","TestSystemSettingsPage","test_systemSettings","",""
"","22037","test_inTransitInventory_addrepeat","Tests.test_material","Sat Mar 21 03:53:59 CST 2026","passed","Sat Mar 21 03:54:21 CST 2026","TestItemPage","test_inTransitInventory","",""
"","43068","test_setting_select_dateinput","Tests.test_items","Sat Mar 21 01:42:48 CST 2026","passed","Sat Mar 21 01:43:31 CST 2026","TestSettingPage","test_setting","",""
"","15264","test_master_delsuccess","Tests.test_items","Sat Mar 21 00:11:05 CST 2026","passed","Sat Mar 21 00:11:21 CST 2026","TestMasterPage","test_master","",""
"","8245","test_orderAssociationChart_sort1","Tests.test_items","Sat Mar 21 01:22:25 CST 2026","passed","Sat Mar 21 01:22:33 CST 2026","TestChartPage","test_chart","",""
"","6799","test_systemSettings_logo1","Tests.test_system","Sat Mar 21 06:43:32 CST 2026","passed","Sat Mar 21 06:43:38 CST 2026","TestSystemSettingsPage","test_systemSettings","",""
"","34367","test_materialControlSupplyDefinition_addrepeat","Tests.test_material","Sat Mar 21 04:42:36 CST 2026","passed","Sat Mar 21 04:43:10 CST 2026","TestSMaterialControlSupplyDefinitionPage","test_materialControlSupplyDefinition","",""
"","5581","test_changespec_ctrls","Tests.test_items","Fri Mar 20 23:32:35 CST 2026","passed","Fri Mar 20 23:32:41 CST 2026","TestChangeSpecPage","test_changespec","",""
"","16661","test_database_select4","Tests.test_system","Sat Mar 21 07:40:51 CST 2026","passed","Sat Mar 21 07:41:08 CST 2026","TestSDateBasePage","test_database","",""
"","67707","test_plan_select_success","Tests.test_items","Sat Mar 21 00:32:10 CST 2026","broken","Sat Mar 21 00:33:18 CST 2026","TestPlanPage","test_plan","",""
"","12800","test_material_batchcomplete_select7","Tests.test_material","Sat Mar 21 05:05:25 CST 2026","passed","Sat Mar 21 05:05:38 CST 2026","TestSPlanDataPage","test_materialPlanData","",""
"","23497","test_calendar_addall","Tests.test_items","Fri Mar 20 22:58:06 CST 2026","passed","Fri Mar 20 22:58:29 CST 2026","TestCalendarPage","test_calendar","",""
"","5663","test_materialsubstitution_ctrls","Tests.test_material","Sat Mar 21 02:55:11 CST 2026","passed","Sat Mar 21 02:55:17 CST 2026","TestSMaterialSubstitutionPage","test_materialSubstitution","",""
"","12748","test_orderPreOccupiedMaterials_select3","Tests.test_material","Sat Mar 21 04:20:36 CST 2026","passed","Sat Mar 21 04:20:49 CST 2026","TestItemPage","test_orderPreOccupiedMaterials","",""
"","14288","test_expression_select3","Tests.test_system","Sat Mar 21 06:49:24 CST 2026","passed","Sat Mar 21 06:49:39 CST 2026","TestSExpressionPage","test_expression","",""
"","28403","test_changespec_shiftdel","Tests.test_items","Fri Mar 20 23:31:42 CST 2026","passed","Fri Mar 20 23:32:11 CST 2026","TestChangeSpecPage","test_changespec","",""
"","16944","test_material_supplydetails_select1","Tests.test_material","Sat Mar 21 05:05:56 CST 2026","passed","Sat Mar 21 05:06:13 CST 2026","TestSPlanDataPage","test_materialPlanData","",""
"","15324","test_orderAssociationChart_addlayout","Tests.test_items","Sat Mar 21 01:21:40 CST 2026","passed","Sat Mar 21 01:21:55 CST 2026","TestChartPage","test_chart","",""
"","30792","test_module_selectsuccess2","Tests.test_system","Sat Mar 21 07:01:39 CST 2026","passed","Sat Mar 21 07:02:10 CST 2026","TestSModulePage","test_module","",""
"","19858","test_materialRequirementsDefinition_select4","Tests.test_material","Sat Mar 21 04:37:39 CST 2026","passed","Sat Mar 21 04:37:59 CST 2026","TestSMaterialRequirementsDefinitionPage","test_materialRequirementsDefinition","",""
"","8182","test_orderAssociationChart_button4","Tests.test_items","Sat Mar 21 01:23:11 CST 2026","passed","Sat Mar 21 01:23:19 CST 2026","TestChartPage","test_chart","",""
"","7254","test_material_allocationdetails_export","Tests.test_material","Sat Mar 21 05:08:31 CST 2026","passed","Sat Mar 21 05:08:38 CST 2026","TestSPlanDataPage","test_materialPlanData","",""
"","25713","test_inTransitInventory_shiftdel","Tests.test_material","Sat Mar 21 04:01:08 CST 2026","passed","Sat Mar 21 04:01:33 CST 2026","TestItemPage","test_inTransitInventory","",""
"","26820","test_materialVendorQuota_shiftdel","Tests.test_material","Sat Mar 21 03:08:48 CST 2026","passed","Sat Mar 21 03:09:15 CST 2026","TestItemPage","test_materialVendorQuota","",""
"","10428","test_materialDelUserMap_addsuccess1","Tests.test_material","Sat Mar 21 03:37:11 CST 2026","passed","Sat Mar 21 03:37:22 CST 2026","TestItemPage","test_materialDelUserMap","",""
"","6060","test_systemSettings_logo3","Tests.test_system","Sat Mar 21 06:44:07 CST 2026","passed","Sat Mar 21 06:44:13 CST 2026","TestSystemSettingsPage","test_systemSettings","",""
"","6320","test_resourcegroup_editrepeat","Tests.test_items","Fri Mar 20 22:02:01 CST 2026","passed","Fri Mar 20 22:02:07 CST 2026","TestResourceGroupPage","test_resourcegroup","",""
"","12819","test_inTransitInventory_select5","Tests.test_material","Sat Mar 21 04:00:21 CST 2026","passed","Sat Mar 21 04:00:34 CST 2026","TestItemPage","test_inTransitInventory","",""
"","12026","test_home_delete","Tests.test_system","Sat Mar 21 05:15:07 CST 2026","passed","Sat Mar 21 05:15:19 CST 2026","TestHomePage","test_home","",""
"","18850","test_setting_displaynum1","Tests.test_items","Sat Mar 21 01:36:23 CST 2026","passed","Sat Mar 21 01:36:42 CST 2026","TestSettingPage","test_setting","",""
"","14350","test_module_select1","Tests.test_system","Sat Mar 21 07:02:38 CST 2026","passed","Sat Mar 21 07:02:53 CST 2026","TestSModulePage","test_module","",""
"","6299","test_warehouselocation_addcodefail","Tests.test_material","Sat Mar 21 02:23:48 CST 2026","passed","Sat Mar 21 02:23:55 CST 2026","TestItemPage","test_warehouseLocation","",""
"","6640","test_orderAssociationChart_button1","Tests.test_items","Sat Mar 21 01:22:49 CST 2026","passed","Sat Mar 21 01:22:55 CST 2026","TestChartPage","test_chart","",""
"","10143","test_affairs_template_addrepeats1","Tests.test_system","Sat Mar 21 05:31:47 CST 2026","passed","Sat Mar 21 05:31:57 CST 2026","TestAffairsPage","test_affairs","",""
"","8101","test_user_select5","Tests.test_system","Sat Mar 21 06:09:47 CST 2026","passed","Sat Mar 21 06:09:55 CST 2026","TestUserRolePage","test_userRole","",""
"","12700","test_materialVendorQuota_select5","Tests.test_material","Sat Mar 21 03:08:01 CST 2026","passed","Sat Mar 21 03:08:14 CST 2026","TestItemPage","test_materialVendorQuota","",""
"","18711","test_interfaceexecution_select1","Tests.test_system","Sat Mar 21 07:57:19 CST 2026","passed","Sat Mar 21 07:57:38 CST 2026","TestsInterfaceExecutionPage","test_interfaceexecution","",""
"","10155","test_production_delete2","Tests.test_items","Sat Mar 21 01:08:35 CST 2026","broken","Sat Mar 21 01:08:46 CST 2026","TestProductionPage","test_production","",""
"","7699","test_resourcechart_button5","Tests.test_items","Sat Mar 21 01:16:29 CST 2026","passed","Sat Mar 21 01:16:37 CST 2026","TestChartPage","test_chart","",""
"","17913","test_user_addrepeat","Tests.test_system","Sat Mar 21 06:04:20 CST 2026","passed","Sat Mar 21 06:04:38 CST 2026","TestUserRolePage","test_userRole","",""
"","13143","test_setting_total","Tests.test_items","Sat Mar 21 01:35:57 CST 2026","passed","Sat Mar 21 01:36:10 CST 2026","TestSettingPage","test_setting","",""
"","20933","test_psi_update1","Tests.test_system","Sat Mar 21 05:42:47 CST 2026","passed","Sat Mar 21 05:43:08 CST 2026","TestPSIPage","test_psi","",""
"","14419","test_expression_select2","Tests.test_system","Sat Mar 21 06:49:10 CST 2026","passed","Sat Mar 21 06:49:24 CST 2026","TestSExpressionPage","test_expression","",""
"","27028","test_setting_statistics","Tests.test_items","Sat Mar 21 01:45:52 CST 2026","passed","Sat Mar 21 01:46:19 CST 2026","TestSettingPage","test_setting","",""
"","23168","test_resource_selectcodesuccess","Tests.test_items","Fri Mar 20 21:49:29 CST 2026","passed","Fri Mar 20 21:49:52 CST 2026","TestResourcePage","test_resource","",""
"","16670","test_shift_select2","Tests.test_items","Fri Mar 20 22:44:45 CST 2026","passed","Fri Mar 20 22:45:02 CST 2026","TestShiftPage","test_shift","",""
"","8552","test_systemSettings_logo2","Tests.test_system","Sat Mar 21 06:43:46 CST 2026","passed","Sat Mar 21 06:43:55 CST 2026","TestSystemSettingsPage","test_systemSettings","",""
"","6326","test_materialBOM_ctrls","Tests.test_material","Sat Mar 21 02:46:56 CST 2026","passed","Sat Mar 21 02:47:03 CST 2026","TestItemPage","test_materialBOM","",""
"","7629","test_loadChart_button4","Tests.test_items","Sat Mar 21 01:24:50 CST 2026","passed","Sat Mar 21 01:24:58 CST 2026","TestChartPage","test_chart","",""
"","27418","test_orderPreOccupiedMaterials_selectnodatasuccess","Tests.test_material","Sat Mar 21 04:19:56 CST 2026","passed","Sat Mar 21 04:20:23 CST 2026","TestItemPage","test_orderPreOccupiedMaterials","",""
"","12487","test_item_select4","Tests.test_items","Fri Mar 20 21:30:59 CST 2026","passed","Fri Mar 20 21:31:11 CST 2026","TestItemPage","test_item","",""
"","10211","test_item_addnum","Tests.test_items","Fri Mar 20 21:21:26 CST 2026","passed","Fri Mar 20 21:21:36 CST 2026","TestItemPage","test_item","",""
"","6426","test_item_editrepeat","Tests.test_items","Fri Mar 20 21:22:49 CST 2026","passed","Fri Mar 20 21:22:56 CST 2026","TestItemPage","test_item","",""
"","28411","test_customer_addall","Tests.test_items","Fri Mar 20 21:16:17 CST 2026","passed","Fri Mar 20 21:16:45 CST 2026","TestCustomerPage","test_customer","",""
"","15280","test_changer_addfail","Tests.test_items","Fri Mar 20 23:14:25 CST 2026","passed","Fri Mar 20 23:14:40 CST 2026","TestChangeRPage","test_changeR","",""
"","12288","test_material_supplydetails_select5","Tests.test_material","Sat Mar 21 05:07:12 CST 2026","broken","Sat Mar 21 05:07:25 CST 2026","TestSPlanDataPage","test_materialPlanData","",""
"","14852","test_workprogress_ref","Tests.test_system","Sat Mar 21 08:00:38 CST 2026","passed","Sat Mar 21 08:00:52 CST 2026","TestsWorkProgressPage","test_workprogress","",""
"","18159","test_acceptdata_clear","Tests.test_system","Sat Mar 21 07:51:45 CST 2026","passed","Sat Mar 21 07:52:03 CST 2026","TestSAcceptDataPage","test_acceptdata","",""
"","12247","test_tablesetting_order_unhiderow2","Tests.test_items","Sat Mar 21 02:16:47 CST 2026","passed","Sat Mar 21 02:16:59 CST 2026","TestTableSettingPage","test_tablesetting","",""
"","16644","test_psi_clear","Tests.test_system","Sat Mar 21 05:44:40 CST 2026","passed","Sat Mar 21 05:44:57 CST 2026","TestPSIPage","test_psi","",""
